Customer Code,DaysPresent,Revenue
CHI0218,1722,415881.82
CHI0220,1249,2166961.6
CHI0230,1697,15833668.09
CHI0234,0,0
CHI0239,0,0
CHI0240,0,0
CHI0246,1400,87272.86
CHI0248,1364,2716826.2
CHI0249,1346,5462640.6
CHI0251,1311,11710154.6
CHI0252,1311,301289.52
CHI0253,1249,718.62
CHI0256,0,0
CHI0263,1122,11138066.38
CHI0264,0,0
CHI0265,1116,3366817.43
CHI0266,1115,612013.39
CHI0270,1036,3409937.25
CHI0273,995,13393012.8
CHI0276,932,8890109.41
CHI0277,930,2132900.52
CHI0278,918,1655122.16
CHI0279,0,0
CHI0280,897,3600.98
CHI0281,842,4552143
CHI0282,0,0
CHI0284,0,0
CHI0286,811,394832.62
CHI0287,0,0
CHI0288,0,0
CHI0291,754,1946209.62
CHI0293,721,14954499.13
CHI0294,719,1421200.67
CHI0301,716,949066.08
CHI0304,0,0
CHI0307,0,0
CHI0312,710,110610.98
CHI0320,716,5806423.26
CHI0322,0,0
CHI0323,709,5711.58
CHI0335,659,2783203.71
CHI0339,622,4007571.35
CHI0343,0,0
CHI0344,561,2930039.18
CHI0346,524,4190082.45
CHI0347,506,2675241.82
CHI0348,495,1061298.58
CHI0349,0,0
CHI0350,491,277518.45
CHI0351,485,6190580.05
CHI0352,481,6368942.48
CHI0353,451,14548273.14
CHI0354,414,151158.64
CHI0355,414,482672.45
CHI0356,405,12694257.41
CHI0357,0,0
CHI0359,338,432935.26
CHI0360,0,0
CHI0361,329,1185019.09
CHI0362,329,227343.14
CHI0363,329,7106053.17
CHI0364,329,2301846.44
CHI0365,0,0
CHI0366,301,1585358.67
CHI0367,294,3408861.38
CHI0368,0,0
CHI0369,281,2989196.96
CHI0370,0,0
CHI0371,0,0
CHI0372,274,314997.34
CHI0373,274,562098.24
CHI0374,266,547867.94
CHI0375,266,502857.68
CHI0376,265,4152741.68
CHI0378,259,1435723.42
CHI0379,254,663991.94
CHI0380,254,126909.8
CHI0381,251,182880.38
CHI0382,248,1139578.54
CHI0383,0,0
CHI0386,216,8252328.62
CHI0387,211,26350290.01
CHI0389,204,627217.88
CHI0390,204,3689513.03
CHI0391,203,1179667.83
CHI0392,202,3162492.94
CHI0393,202,518201.73
CHI0395,174,999745.9
CHI0396,171,2272733.95
CHI0397,170,3906456.38
CHI0398,169,772359.84
CHI0401,140,2519296.43
CHI0402,139,1365226.71
CHI0403,139,508263.33
CHI0404,134,388595.98
CHI0405,121,736817.88
CHI0406,118,680019.63
CHI0407,114,603635.76
CHI0409,112,2664144.81
CHI0410,110,1533385.54
CHJ0003,272,2783778.76
CHK0004,120,493623.86
CHK0006,357,656167.44
CHK0008,0,0
CHK0010,1511,37419542.94
CHK0011,245,3751721.86
CHK0012,139,1452040.02
CHL0002,4291,3048736.22
CHL0004,1800,5896632.78
CHL0005,1646,10875087.37
CHM0004,933,0
CHM0005,0,0
CHM0010,1746,5002944.47
CHO0013,4291,58981084.37
CHO0035,4291,2820970.88
CHO0054,945,201900.18
CHO0071,0,0
CHO0125,2761,2618434.65
CHO0147,1921,11074222.35
CHO0148,0,0
CHO0167,1647,449402.4
CHO0173,0,0
CHO0175,1126,3025505.9
CHO0177,807,0
CHO0199,716,9464689.48
CHO0200,710,2970.42
CHO0203,710,10930.02
CHO0204,0,0
CHO0210,707,892476.54
CHO0211,0,0
CHO0213,0,0
CHO0214,594,1420393.32
CHO0215,575,144274.94
CHO0216,549,99257.4
CHO0219,418,316882.14
CHO0220,414,5654459.26
CHO0221,0,0
CHO0222,350,3390006.81
CHO0223,335,5206835.5
CHO0224,0,0
CHO0227,0,0
CHO0228,156,2395312.07
CHP0006,0,0
CHP0007,0,0
CHP0011,1008,337642.57
CHP0027,0,0
CHP0028,715,1245064.02
CHP0030,0,0
CHR0002,4291,926352.98
CHR0004,4291,4866104.8
CHR0005,262,151231.22
CHR0021,0,0
CHS0009,2406,8621251.2
CHS0012,1231,1252827.8
CHS0013,716,6337119.65
CHS0014,714,33636834.2
CHS0015,702,20272.82
CHT0001,0,0
CHT0021,710,16089.42
CHU0002,0,0
CHU0006,2493,2681998.95
CHU0010,0,0
CHU0014,153,25223692.26
CHU0059,710,533.02
CHU0063,0,0
CHU0065,169,233050.82
CHU0066,121,194067.82
CHV0004,716,3131393.58
CHV0005,424,35207.74
CHY0011,1729,349780.37
CHY0015,0,0
CHY0016,0,0
CHY0017,0,0
CHY0018,127,389500.95
CHY0019,112,84673.92
CIA0001,300,900
CIB0003,3975,9151112.1
CIB0007,0,0
CIB0008,716,10323050.54
CIB0009,534,0
CIB0010,0,0
CIB0011,171,378497.96
CIC0005,3614,852164.84
CIC0010,1575,5629397.63
CIC0012,0,0
CIC0017,609,2872287.89
CIC0018,0,0
CIC0019,0,0
CIC0021,0,0
CID0011,3173,8054874.62
CID0012,0,0
CID0016,1904,767699.85
CID0023,0,0
CID0024,673,4708972.51
CID0025,672,255284.5
CID0026,0,0
CID0027,478,6309902.16
CID0028,387,259687.22
CID0029,0,0
CID0031,240,2366024.54
CID0032,239,1023319.68
CID0033,0,0
CID0034,140,12600
CIF0003,0,0
CIG0002,0,0
CIG0003,513,524998.96
CIK0001,4291,28384226.62
CIK0005,3722,18466122.71
CIK0009,1612,444020.76
CIL0002,0,0
CIL0005,2808,25504185.18
CIL0011,716,196307.34
CIL0012,687,109171.45
CIL0014,391,286003.08
CIL0015,367,1265063.85
CIM0007,4291,209023499.2
CIM0014,0,0
CIM0017,0,0
CIM0018,0,0
CIM0019,2282,1925319.17
CIM0023,0,0
CIM0038,358,1239884.68
CIM0040,241,4043620.9
CIM0041,139,162288.11
CIN0002,4291,1418920.32
CIN0006,4291,2555416
CIN0009,0,0
CIN0029,0,0
CIN0040,4291,306292.39
CIN0044,0,0
CIN0047,4291,84803620.82
CIN0068,4291,8842731.14
CIN0070,4291,24660913.02
CIN0080,4291,106611535.2
CIN0083,4291,60442381.67
CIN0088,4291,142169.5
CIN0090,0,0
CIN0155,4291,9166998.26
CIN0157,4291,1540444.8
CIN0161,4291,26089480.06
CIN0182,4291,871506.09
CIN0188,4291,1315024.55
CIN0203,4291,707653.28
CIN0207,4265,50012114.55
CIN0224,4011,11254525.66
CIN0226,3986,15624482.58
CIN0235,3865,6063555.33
CIN0239,3739,42803957.31
CIN0240,3709,10818002.19
CIN0244,3591,19374276.25
CIN0246,3563,5242473.28
CIN0250,3404,3415451.92
CIN0260,2914,3970274.64
CIN0266,0,0
CIN0272,0,0
CIN0275,2488,16127473.66
CIN0282,0,0
CIN0285,2241,7360482.19
CIN0290,0,0
CIN0291,0,0
CIN0293,2059,398515.98
CIN0294,2056,19072943.06
CIN0299,1890,6562600.82
CIN0302,1833,3066890.08
CIN0303,1833,5803380.72
CIN0304,1832,1897398.4
CIN0305,1827,58241.52
CIN0306,1826,5249416.96
CIN0308,1729,12303484.61
CIN0312,1452,1114434.91
CIN0319,0,0
CIN0321,0,0
CIN0322,1175,513258.43
CIN0328,597,8135346.35
CIN0329,597,1059486.32
CIN0330,0,0
CIN0331,577,0
CIN0333,0,0
CIN0334,475,3490336.76
CIN0335,446,7588794.68
CIN0336,442,1170457.66
CIN0337,307,17999.94
CIN0338,290,5712935.16
CIN0339,0,0
CIN0341,188,579960.97
CIN0342,187,422893.12
CIN1092,2647,34006072.8
CIN1093,2614,42051401.96
CIN1094,2430,616361.88
CIN1097,2121,1370109.33
CIN1099,1912,4193043.92
CIN1102,1735,16469456.02
CIN1104,1591,419962.82
CIN1106,1459,516552.44
CIN1107,1422,5329419.62
CIN1108,0,0
CIN1113,1317,7578704.73
CIN1118,1128,3719835.48
CIN1119,986,16755413.58
CIN1121,902,4382270.78
CIN1122,869,145023.68
CIN1123,869,599805.01
CIN1127,0,0
CIN1129,0,0
CIN1131,693,7521.86
CIN1133,534,1601496.59
CIN1135,483,1481269.62
CIN1136,0,0
CIN1137,0,0
CIN1138,416,3396492.31
CIN1139,399,17786222.17
CIN1140,384,1929951.11
CIN1141,0,0
CIN1143,378,4303141.88
CIN1144,373,1863294.18
CIN1145,372,6234278.58
CIN1146,0,0
CIN1147,327,1977883.76
CIN1148,324,14946084.45
CIN1149,272,903762.88
CIN1150,268,845603.78
CIN1151,0,0
CIN1152,265,3640900.7
CIN1153,265,1476168.99
CIN1155,264,343944.01
CIN1157,219,1229452.52
CIN1158,0,0
CIN1159,218,12205458.56
CIN1160,218,9502742.94
CIN1161,218,12038063.04
CIN1162,218,8517659.59
CIN1163,213,10271290.72
CIN1164,213,6727620.22
CIN1165,204,339508.52
CIN1166,196,12634170.7
CIN1167,195,1311347.8
CIN1168,189,925010.25
CIN1169,182,6779.66
CIN1170,178,390176.15
CIN1171,176,5482047.54
CIN1172,170,7768405.33
CIN1173,157,6327354.1
CIN1174,136,586123
CIN1175,133,436294.38
CIN1176,126,1140971.92
CIN2015,0,0
CIN2030,936,16494920.17
CIN2031,0,0
CIN2032,790,4040009.98
CIN2033,779,1420143.22
CIN2034,710,3225.12
CIN2035,710,108373.06
CIN2037,710,8417.5
CIN2046,710,8316.28
CIN2047,709,8489.56
CIN2052,604,1729757.94
CIN2053,513,2677.3
CIN2055,489,7733839.3
CIN2056,477,4536755.54
CIN2057,414,1779430.08
CIN2058,414,3512499.9
CIN2059,414,785906.24
CIN2060,414,795312.48
CIN2061,414,58706.24
CIN2062,414,5853118.84
CIN2063,414,2576531.2
CIN2065,0,0
CIN2069,0,0
CIN2070,405,44472.6
CIN2071,392,1124.74
CIN2072,358,4479978.62
CIN2073,302,1717755.28
CIN2074,287,248906.7
CIN2075,142,11082543.64
CIQ0002,0,0
CIQ0003,0,0
CIR0006,0,0
CIR0009,0,0
CIS0009,951,4799554.87
CIS0026,2120,6807998.96
CIS0027,2095,688747.08
CIS0028,0,0
CIS0031,1214,1245238.34
CIS0033,0,0
CIS0034,762,2985726.15
CIS0040,671,2953946.93
CIS0041,583,8805484.26
CIS0043,581,61299.02
CIS0044,548,16310277.79
CIS0045,0,0
CIS0046,414,4107372
CIS0047,398,28472450.82
CIS0048,337,2265950.19
CIS0049,142,665855.19
CIT0011,0,0
CIV0002,894,54126943.02
CJA0001,0,0
CJA0002,0,0
CJA0006,4291,18625577.65
CJA0012,4291,9748731.61
CJA0018,4291,16911279.04
CJA0020,4291,12788655.97
CJA0031,4284,12103310.35
CJA0037,4291,4737060.69
CJA0052,0,0
CJA0056,4291,29255337.06
CJA0063,4291,33878446.7
CJA0064,4291,17184866.83
CJA0078,4291,5531799.42
CJA0079,4291,10963686.11
CJA0095,4291,1071784.32
CJA0110,4291,55637.34
CJA0118,4290,10836233.65
CJA0122,4291,8913119.49
CJA0128,0,0
CJA0129,0,0
CJA0132,4291,16173994.98
CJA0159,4291,998612.72
CJA0175,4291,2083667.78
CJA0181,0,0
CJA0202,4291,69757864.06
CJA0232,0,0
CJA0292,4291,25229524.93
CJA0302,0,0
CJA0307,4291,42679317.1
CJA0308,0,0
CJA0310,4291,1587222.08
CJA0315,0,0
CJA0319,4291,13407819.98
CJA0321,4291,4947456.9
CJA0325,0,0
CJA0326,4291,8910199.31
CJA0329,4291,1194181.14
CJA0332,4291,15341837.19
CJA0336,4284,32739738.44
CJA0342,4252,863638.91
CJA0344,4250,36348.32
CJA0349,4195,2736984.12
CJA0350,0,0
CJA0353,4157,15238162.56
CJA0356,0,0
CJA0360,4110,5881535.95
CJA0366,4079,824489.52
CJA0372,4017,3663147.31
CJA0376,3974,4558146.82
CJA0377,3955,19426693.13
CJA0390,0,0
CJA0393,3863,0
CJA0396,3845,37568125.05
CJA0397,3845,106362508.3
CJA0405,3724,23085671.67
CJA0410,3619,5057936.09
CJA0411,3585,3251432.01
CJA0416,3529,197669.42
CJA0425,3417,13775688.76
CJA0430,3345,12106602.71
CJA0431,0,0
CJA0432,3264,20287333.31
CJA0435,3225,1406530.46
CJA0442,3155,982602.04
CJA0448,3106,18870019.21
CJA0451,3099,64870.28
CJA0461,3005,1404903.38
CJA0467,2922,152772.04
CJA0469,2914,573678.18
CJA0470,2887,15343852.06
CJA0472,2859,684695.16
CJA0478,2772,1296627.25
CJA0480,2745,447538.98
CJA0489,0,0
CJA0492,2619,344872.72
CJA0496,2527,1350986.97
CJA0497,2527,5824844.7
CJA0501,0,0
CJA0503,2459,12536677.98
CJA0504,2444,1407532.72
CJA0510,2409,11232354.37
CJA0513,2399,5188.28
CJA0514,0,0
CJA0515,2363,998620.31
CJA0521,2275,4048298.08
CJA0522,2269,3802068.19
CJA0523,2269,1091236.54
CJA0526,2246,18053750.09
CJA0528,2215,10598.68
CJA0529,0,0
CJA0531,2178,13437249.34
CJA0532,2169,834755.58
CJA0535,2135,1959316.47
CJA0537,2120,7145088.04
CJA0538,2099,1429803.1
CJA0539,2089,1375.24
CJA0541,2078,8221182.97
CJA0542,2073,232215.26
CJA0544,2030,477793.85
CJA0548,0,0
CJA0549,1956,681260.56
CJA0550,1940,485787.44
CJA0554,1881,474581.1
CJA0557,0,0
CJA0558,1875,34426.34
CJA0559,1867,3400425.12
CJA0561,1851,579553.66
CJA0564,1833,1364929.78
CJA0565,0,0
CJA0566,1815,12392148.59
CJA0571,0,0
CJA0572,1788,24729729.34
CJA0574,1785,6594806.77
CJA0579,1757,39682140.01
CJA0580,1755,406506.36
CJA0581,1750,459833.26
CJA0582,0,0
CJA0583,1724,1641226.62
CJA0584,1723,1126684.09
CJA0585,1722,354452.64
CJA0587,1714,8572.3
CJA0590,0,0
CJA0593,1662,285478.04
CJA0595,1647,109663821.4
CJA0598,1631,687588.92
CJA0599,1630,743101.59
CJA0600,1613,1375.5
CJA0601,1612,9582680.48
CJA0605,1581,2796248.62
CJA0607,0,0
CJA0610,1511,53579.6
CJA0611,1487,58088592.48
CJA0612,1484,93065.2
CJA0613,1451,5539206.06
CJA0614,1450,6809525.96
CJA0615,1449,626292.16
CJA0616,1436,83612804.01
CJA0617,1427,0
CJA0628,1422,4512360.05
CJA0640,1419,5571837.3
CJA0641,1418,2872124.95
CJA0644,0,0
CJA0740,0,0
CJA0741,1392,5572095.56
CJA0742,1391,0
CJA0747,1378,2844595.06
CJA0751,1358,1042848.08
CJA0753,1338,2431805.05
CJA0754,1332,9370615.92
CJA0756,1302,1401488.82
CJA0757,1298,13740.1
CJA0758,1297,6630678.79
CJA0759,1270,1036986.4
CJA0762,0,0
CJA0764,1241,0
CJA0765,1240,28710.2
CJA0766,0,0
CJA0767,1219,9429477.94
CJA0768,1219,6023662.1
CJA0769,1209,347236.52
CJA0773,0,0
CJA0776,1150,2389639.09
CJA0779,1144,2024925.67
CJA0780,1144,1505987.68
CJA0783,0,0
CJA0786,1105,51343686.75
CJA0787,1072,2041533.7
CJA0788,1070,67693.7
CJA0790,1050,9868182.8
CJA0791,1050,307284.5
CJA0792,1038,1713727.54
CJA0793,1037,3489165.72
CJA0796,1009,718132.42
CJA0797,1000,16560434.26
CJA0798,0,0
CJA0799,0,0
CJA0800,992,336259.1
CJA0801,0,0
CJA0802,0,0
CJA0803,992,1550
CJA0804,982,7914455.05
CJA0805,980,5371839.96
CJA0807,969,399048.76
CJA0808,967,283503.56
CJA0810,0,0
CJA0811,931,44935.6
CJA0812,931,2292852.63
CJA0813,917,77926.63
CJA0814,917,338057.74
CJA0818,896,490966.64
CJA0819,896,375850.56
CJA0820,884,3422805.04
CJA0821,884,529535.7
CJA0822,0,0
CJA0823,869,12499591.4
CJA0824,0,0
CJA0825,869,780605.13
CJA0826,0,0
CJA0828,856,0
CJA0829,846,516779.52
CJA0832,838,133967.76
CJA0833,833,680084.94
CJA0834,826,678997.3
CJA0836,820,771568.61
CJA0837,0,0
CJA0838,0,0
CJA0839,0,0
CJA0840,0,0
CJA0842,793,26021.84
CJA0843,0,0
CJA0846,784,9437698.03
CJA0847,780,0
CJA0849,0,0
CJA0850,0,0
CJA0851,721,2883654.19
CJA0859,715,9338961.56
CJA0863,715,4557336.84
CJA0864,715,17606955.46
CJA0868,715,537080.28
CJA0869,715,7595.02
CJA0872,715,46194928.09
CJA0874,0,0
CJA0876,715,108798856.5
CJA0881,715,4641216.81
CJA0882,715,7142737.49
CJA0884,715,247393.76
CJA0887,0,0
CJA0889,715,6300987.06
CJA0890,0,0
CJA0892,715,1079894.96
CJA0894,715,214621041
CJA0895,715,33486820.02
CJA0896,714,7099951.98
CJA0904,710,47417.6
CJA0905,710,12919.84
CJA0906,710,36425.08
CJA0908,710,13929.86
CJA0909,710,19372.84
CJA0911,0,0
CJA0914,710,15674.6
CJA0915,710,63107.62
CJA0916,709,18527660.22
CJA0918,709,13034552.28
CJA0924,706,3247615.16
CJA0925,702,9029.18
CJA0926,702,2115.22
CJA0928,673,2845082.16
CJA0929,668,1512048.42
CJA0930,0,0
CJA0931,644,4759.34
CJA0932,637,4735745.9
CJA0933,0,0
CJA0938,617,11432271.46
CJA0939,615,234642.44
CJA0940,615,2870291.8
CJA0941,610,36230.78
CJA0942,610,229684.52
CJA0943,0,0
CJA0944,604,4207121.19
CJA0945,0,0
CJA0946,598,33887.3
CJA0947,589,1458813.38
CJA0948,574,548675.26
CJA0951,556,6987871.76
CJA0952,552,62781.32
CJA0954,547,5731584.53
CJA0955,535,3848579.6
CJA0956,534,0
CJA0958,527,445091.82
CJA0959,524,108044.16
CJA0960,512,104327.46
CJA0961,510,1990813.32
CJA0962,505,2025006.2
CJA0963,498,398574.68
CJA0964,498,2353749.43
CJA0965,484,819039.9
CJA0966,477,1803200.98
CJA0967,0,0
CJA0968,476,74299269.84
CJA0969,469,8493304.41
CJA0970,465,1824276.16
CJA0971,456,255012.6
CJA0972,455,147527.21
CJA0973,0,0
CJA0974,0,0
CJA0975,451,91746.67
CJA0976,448,299608.18
CJA0977,443,3313456.72
CJA0978,442,1824079.12
CJA0979,433,148696.77
CJA0980,420,40236943.64
CJA0981,419,5181021.37
CJA0983,416,364108.88
CJA0984,0,0
CJA0986,414,1659081.38
CJA0987,405,2110.44
CJA0989,398,351433.36
CJA0990,397,2826865.19
CJA0991,393,1723472.43
CJA0992,393,109699.42
CJA0993,388,1369105.94
CJA0994,388,4740750.07
CJA0996,0,0
CJA0997,0,0
CJA0998,367,49413.8
CJA0999,357,16251677.09
CJA1001,346,998287.23
CJA1002,345,1744887.75
CJA1003,0,0
CJA1004,330,2246268.68
CJA1005,327,2203359.54
CJA1006,0,0
CJA1008,0,0
CJA1009,307,13880387.14
CJA1010,302,24460100.19
CJA1011,0,0
CJA1012,295,425502.48
CJA1013,282,346843.56
CJA1014,276,14043952.87
CJA1015,269,684669.6
CJA1016,269,5399.18
CJA1017,269,154243.1
CJA1018,259,80777.74
CJA1019,239,380772.82
CJA1021,232,387433.54
CJA1023,211,1602481.19
CJA1024,209,4366188.87
CJA1025,204,548506.1
CJA1026,203,257674.62
CJA1027,188,2998028.14
CJA1028,185,2162.74
CJA1030,177,2524065.32
CJA1031,174,2077475.87
CJA1033,169,2510545.9
CJA1034,0,0
CJA1036,148,994680.54
CJA1037,148,1402373.14
CJA1039,146,1693486.38
CJA1041,146,1547251.56
CJA1043,127,726441.31
CJA1044,125,3484654.46
CJA1048,0,0
CJA1051,112,5103414.92
CJB0007,433,1391940
CJB0017,1366,0
CJB0018,574,19656.66
CJC0012,1045,967604.55
CJD0004,1304,2710174.43
CJD0007,390,7577335.16
CJD0008,807,13780277.5
CJD0011,2385,1608295.07
CJD0013,716,407711.02
CJD0015,357,854675.98
CJE0007,0,0
CJE0031,2271,3966908.25
CJE0032,2149,1459276.5
CJE0036,1861,23662067.29
CJE0041,0,0
CJE0042,786,1122812.14
CJE0043,0,0
CJE0045,0,0
CJE0049,0,0
CJE0050,493,7461936.24
CJE0051,490,2251404.32
CJE0052,0,0
CJE0053,391,9914.8
CJE0054,0,0
CJE0055,202,3717064.78
CJE0056,183,4339046.6
CJE0057,141,1336144.83
CJE0058,139,483936.48
CJG0004,4291,270945.92
CJG0006,0,0
CJG0007,365,696356.12
CJH0009,933,4487748.75
CJH0017,4291,3961926.3
CJH0025,3586,278092.25
CJH0027,1920,7025849.4
CJH0029,869,6794629.72
CJH0030,0,0
CJH0033,716,967696.76
CJH0034,716,60601.48
CJH0037,716,403741
CJH0038,660,2117947.51
CJH0039,363,15875.36
CJI0001,4291,5225831.17
CJI0019,4291,6020740.47
CJI0042,4291,1627398.8
CJI0053,4115,1511715.32
CJI0059,3156,436892.58
CJI0130,2533,5617252.74
CJI0131,2453,10646542.4
CJI0133,2434,59736357.04
CJI0137,0,0
CJI0138,0,0
CJI0146,1807,13302242.44
CJI0148,1774,0
CJI0149,1727,157040.12
CJI0157,1298,0
CJI0160,1164,3844128.89
CJI0161,1144,264486.58
CJI0164,723,1949755.28
CJI0165,716,4785605.36
CJI0166,0,0
CJI0168,0,0
CJI0169,709,14074618.4
CJI0171,528,169687.66
CJI0172,517,9957217.96
CJI0173,478,140364.64
CJI0174,0,0
CJI0175,0,0
CJI0176,0,0
CJI0177,0,0
CJI0178,0,0
CJI0179,0,0
CJI0182,147,1437896.59
CJJ0004,210,752218.17
CJJ0005,4222,2549413.5
CJJ0007,2726,3219995.57
CJJ0009,2644,18792267.03
CJJ0011,2255,36253617.47
CJJ0012,2247,886183.88
CJJ0018,296,54371.42
CJJ0019,233,2828732.92
CJK0005,4291,17853769.39
CJK0030,4291,2641348.15
CJK0035,4291,25295028.4
CJK0036,4291,1031683.05
CJK0037,4290,2422895.5
CJK0043,4080,32891533.68
CJK0045,4042,12473583.7
CJK0052,3474,312915.3
CJK0054,0,0
CJK0059,0,0
CJK0061,2351,3494294.47
CJK0062,0,0
CJK0068,1280,8565337.45
CJK0070,1055,568313.5
CJK0071,0,0
CJK0072,902,2610141.49
CJK0077,688,0
CJK0079,0,0
CJK0080,566,1803221.27
CJK0082,456,1139843.1
CJK0084,356,2388558
CJK0086,280,663359.41
CJK0087,267,17672851.82
CJK0088,190,927576.44
CJK0089,180,5612244.02
CJK0090,180,21878951
CJK0091,148,517398.05
CJM0002,4291,11723004.53
CJM0004,1176,140940.66
CJM0007,4291,4174366.82
CJM0010,4290,4264135.31
CJM0019,1115,11654235.44
CJM0020,0,0
CJM0021,735,12623530.08
CJM0023,0,0
CJM0024,716,39623282.76
CJM0026,0,0
CJM0027,631,0
CJM0028,624,46986.62
CJM0029,605,5736922.52
CJM0030,581,135086.32
CJM0031,577,3433284.58
CJM0033,499,2037993.89
CJM0034,0,0
CJM0036,0,0
CJM0037,261,19738026.96
CJM0038,0,0
CJN0005,716,6243655.14
CJO0001,4291,856128.22
CJO0004,4291,3797670.39
CJO0013,4291,10505309.88
CJO0035,3837,7509541.97
CJO0039,3556,100859.22
CJO0040,3446,1798168.21
CJO0041,3403,0
CJO0043,3288,37566642.42
CJO0044,3276,347782.93
CJO0048,2049,1387177.66
CJO0052,992,182556.8
CJO0053,932,9179636.47
CJO0067,1115,825871.36
CJO0068,1064,1088793.06
CJO0071,626,1114562.09
CJO0073,0,0
CJO0074,0,0
CJO0075,386,1146442.44
CJO0076,0,0
CJO0077,0,0
CJO0078,299,254256.88
CJO0079,272,6082721.25
CJO0080,230,10872838.65
CJO0081,225,121679.66
CJP0014,3888,34804.22
CJP0018,1904,108549.12
CJP0019,1736,3834640.94
CJP0020,1711,5719874.22
CJP0023,0,0
CJP0390,1366,6800696.87
CJP0391,603,155688.6
CJR0007,4291,3253352.9
CJR0011,569,2382064.46
CJR0012,537,5381784.67
CJR0013,421,31644102.95
CJR0014,0,0
CJS0016,3544,3854005.25
CJS0029,1890,444044
CJS0037,1170,5375609.04
CJS0045,0,0
CJS0047,0,0
CJS0048,0,0
CJT0003,716,7540038.82
CJT0005,419,2478625.1
CJU0013,4291,583364.49
CJU0015,4291,282253.21
CJU0030,0,0
CJU0034,1193,9395074.13
CJU0035,1185,4947963.53
CJU0036,1184,3094247.87
CJU0043,0,0
CJU0045,754,928074.07
CJU0048,716,9572267.78
CJU0049,710,3211.54
CJU0050,716,51528784.05
CJU0053,710,32232.86
CJU0054,607,0
CJU0055,607,1117624.48
CJU0056,512,479683.58
CJU0057,512,327771
CJU0059,512,0
CJU0062,512,192617.2
CJU0063,512,0
CJU0064,457,17377527.42
CJU0065,0,0
CJV0004,0,0
CJV0005,1676,485706.82
CJV0008,0,0
CJW0001,1630,1665223.3
CJY0002,4291,72458205.76
CJY0010,4291,10358085.32
CJY0012,4291,89666530.16
CJY0014,4290,109400.82
CJY0020,0,0
CJY0029,0,0
CJY0039,4090,5452687.42
CJY0042,0,0
CJY0047,3492,7421736.3
CJY0049,3239,71799.36
CJY0050,0,0
CJY0051,3062,1382251.84
CJY0052,3013,13412868.5
CJY0053,0,0
CJY0055,2596,67000913.34
CJY0059,1904,281723.5
CJY0061,0,0
CJY0062,1651,5341649.16
CJY0063,1630,983827.9
CJY0064,1491,6438072.2
CJY0068,1002,399892.9
CJY0069,985,282343.24
CJY0071,965,471491.66
CJY0072,938,649943.4
CJY0073,0,0
CJY0074,864,7642371.7
CJY0076,787,117420.24
CJY0077,716,2354302.52
CJY0079,716,72375.88
CJY0081,716,2616915.32
CJY0083,709,4854872.86
CJY0084,484,634335.98
CJY0085,0,0
CJY0086,0,0
CJY0087,0,0
CJY0088,353,2627484.65
CJY0090,258,28444.22
CJY0091,0,0
CKA0002,4291,35089678.63
CKA0015,4291,379337.18
CKA0022,4291,541474.76
CKA0027,4291,2698180.59
CKA0035,4291,2176311.48
CKA0058,4291,149789.16
CKA0059,4291,39572377.36
CKA0070,0,0
CKA0087,0,0
CKA0103,4291,41811948.3
CKA0116,4291,1792353.91
CKA0124,4291,6139105.58
CKA0135,3890,7618528.45
CKA0170,4290,10817040.83
CKA0176,4291,100680338.5
CKA0189,0,0
CKA0204,4290,423760.05
CKA0208,4290,5174268.68
CKA0218,4283,1296896.6
CKA0221,4290,3902129.59
CKA0227,4291,12284821.53
CKA0241,4291,26488485.63
CKA0249,4291,4688885.9
CKA0250,4291,604843.2
CKA0251,4290,1217617.2
CKA0253,0,0
CKA0265,4291,4109589.29
CKA0279,4291,368247.42
CKA0287,4268,1505861.69
CKA0294,0,0
CKA0295,4227,2145881.79
CKA0296,4220,20647213.93
CKA0305,4136,654188.13
CKA0306,4111,4417184.76
CKA0608,4102,13470875.62
CKA0610,4095,757854.04
CKA0612,4073,337002.48
CKA0614,4069,7015749.61
CKA0621,3988,1435697.77
CKA0622,3986,17074831.13
CKA0625,3948,9915148.37
CKA0635,3863,3075225.48
CKA0640,3825,2224127.31
CKA0642,3806,452810.15
CKA0648,0,0
CKA0650,3646,17790369.01
CKA0651,3634,13027228.48
CKA0655,3585,179269.52
CKA0658,0,0
CKA0660,3494,9711157.5
CKA0661,3459,10006772.27
CKA0665,3366,39875996.66
CKA0666,3319,1053543.94
CKA0667,3307,4413551.02
CKA0669,3278,1848456.81
CKA0671,0,0
CKA0672,3220,19329381.55
CKA0678,3122,27530799.55
CKA0679,3111,4003868.2
CKA0680,3110,4122413.92
CKA0683,0,0
CKA0685,0,0
CKA0686,3008,15939918.37
CKA0690,2897,17437867.96
CKA0695,2799,5937814.72
CKA0698,2788,5290348.11
CKA0699,2778,665329.21
CKA0702,2757,10663165.22
CKA0705,2728,9308853.53
CKA0706,2726,2419356.46
